event_id,visit_type,name,remarks
1199,secretary,William Pierce Rogers,accompany president nixon
1200,secretary,William Pierce Rogers,accompany president nixon
1201,secretary,William Pierce Rogers,meet president thieu us vietnamese officials leave us may
1202,secretary,William Pierce Rogers,attend seato council sevennation meet
1203,secretary,William Pierce Rogers,meet prime minister gandhi senior indian officials
1204,secretary,William Pierce Rogers,meet president yahya senior pakistani officials
1205,secretary,William Pierce Rogers,meet king mohammad zahir shah prime minister etemadi
1206,secretary,William Pierce Rogers,attend cento ministerial meet
1207,secretary,William Pierce Rogers,accompany president nixon anniversary ceremonies st lawrence seaway
1208,secretary,William Pierce Rogers,accompany president nixon state visit
1209,secretary,William Pierce Rogers,accompany president nixon state visit
1210,secretary,William Pierce Rogers,attend meet joint committee trade economic development sign space cooperation agreement
1211,secretary,William Pierce Rogers,meet president park senior korean officials
1212,secretary,William Pierce Rogers,meet president chiang senior chinese nationalist officials
1213,secretary,William Pierce Rogers,meet british colonial officials hold press conference
1214,secretary,William Pierce Rogers,meet foreign minister malik
1215,secretary,William Pierce Rogers,attend anzus council meet
1216,secretary,William Pierce Rogers,meet prime minister holyoake
1217,secretary,William Pierce Rogers,accompany president nixon dedication amistad dam
1218,secretary,William Pierce Rogers,attend nato ministerial meet visit commission european communities
1219,secretary,William Pierce Rogers,meet chancellor brandt foreign minister scheel senior german officials
1220,secretary,William Pierce Rogers,address belgoamerican association
1221,secretary,William Pierce Rogers,meet president pompidou senior french officials us delegation vietnam peace talk
1222,secretary,William Pierce Rogers,meet king hassan ii senior moroccan officials sign air transport agreement
1223,secretary,William Pierce Rogers,meet president bourguiba senior tunisian officials
1224,secretary,William Pierce Rogers,meet emperor haile selassie senior ethiopian officials address organization african unity february
1225,secretary,William Pierce Rogers,meet president kenyatta senior kenyan officials
1226,secretary,William Pierce Rogers,meet president kaunda senior kenyan officials
1227,secretary,William Pierce Rogers,meet president mobutu senior congolese officials attend conference us chiefs mission african countries
1228,secretary,William Pierce Rogers,meet president ahidjo senior cameroonian officials
1229,secretary,William Pierce Rogers,meet general gowon senior nigerian officials
1230,secretary,William Pierce Rogers,meet prime minister busia senior ghanaian officials
1231,secretary,William Pierce Rogers,meet president tubman senior liberian officials
1232,secretary,William Pierce Rogers,stop return us
1233,secretary,William Pierce Rogers,attend nato ministerial meet
1234,secretary,William Pierce Rogers,meet foreign minister lopez bravo senior spanish officials
1235,secretary,William Pierce Rogers,meet prime minister caetano senior portuguese officials amend air transport agreement
1236,secretary,William Pierce Rogers,attend seato ministerial council meet
1237,secretary,William Pierce Rogers,meet foreign minister countries contribute troop vietnam
1238,secretary,William Pierce Rogers,attend meet us chiefs mission asian countries meet prime minister sato senior japanese officials
1239,secretary,William Pierce Rogers,meet prime minister heath foreign secretary home
1240,secretary,William Pierce Rogers,accompany president nixon official visit
1241,secretary,William Pierce Rogers,accompany president nixon official visit
1242,secretary,William Pierce Rogers,accompany president nixon state visit
1243,secretary,William Pierce Rogers,accompany president nixon state visit
1244,secretary,William Pierce Rogers,accompany president nixon informal visit
1245,secretary,William Pierce Rogers,accompany president nixon state visit
1246,secretary,William Pierce Rogers,accompany president nixon funeral former president de gaulle
1247,secretary,William Pierce Rogers,attend meet joint uscanadian committee trade economic affairs
1248,secretary,William Pierce Rogers,attend inauguration president echeverria
1249,secretary,William Pierce Rogers,attend nato ministerial meet
1250,secretary,William Pierce Rogers,attend oas general assembly meet
1251,secretary,William Pierce Rogers,vacation
1252,secretary,William Pierce Rogers,attend seato council meet
1253,secretary,William Pierce Rogers,meet foreign minister schuman
1254,secretary,William Pierce Rogers,attend cento ministerial meet
1255,secretary,William Pierce Rogers,meet king faisal foreign minister saqqaf
1256,secretary,William Pierce Rogers,meet king hussein senior jordanian officials discuss jar middle east peace initiative
1257,secretary,William Pierce Rogers,meet president frangieh senior lebanese officials
1258,secretary,William Pierce Rogers,meet president sadat senior egyptian officials discuss jar peace initiative
1259,secretary,William Pierce Rogers,meet prime minister meir foreign minister eban senior israeli officials discuss jar peace initiative
1260,secretary,William Pierce Rogers,meet foreign minister moro senior italian officials
1261,secretary,William Pierce Rogers,audience pope paul vi
1262,secretary,William Pierce Rogers,attend nato ministerial meet
1263,secretary,William Pierce Rogers,attend oecd ministerial council meet
1264,secretary,William Pierce Rogers,vacation
1265,secretary,William Pierce Rogers,attend nato ministerial meet
1266,secretary,William Pierce Rogers,accoompanied president nixon meet french president pompidou portuguese prime minister caetano
1267,secretary,William Pierce Rogers,accompany president nixon meet british prime minister heath
1268,secretary,William Pierce Rogers,accompany president nixon state visit
1269,secretary,William Pierce Rogers,accompany president nixon state visit
1270,secretary,William Pierce Rogers,meet prime minister johannesson foreign minister agustsson
1271,secretary,William Pierce Rogers,presummit consultation prime minister heath foreign secretary douglas home
1272,secretary,William Pierce Rogers,meet belgian dutch foreign minister president commission european community
1273,secretary,William Pierce Rogers,official visit meet grand duke jean senior luxembourg officials
1274,secretary,William Pierce Rogers,meet foreign minister scheel
1275,secretary,William Pierce Rogers,accompany president nixon informal visit
1276,secretary,William Pierce Rogers,accompany president nixon leningrad kiev state visit
1277,secretary,William Pierce Rogers,attend nato ministerial meet
1278,secretary,William Pierce Rogers,accompany president nixon official visit sign consular convention poland
1279,secretary,William Pierce Rogers,attend cento ministerial meet
1280,secretary,William Pierce Rogers,meet senior west german officials
1281,secretary,William Pierce Rogers,sign final quadripartite protocol quadripartite agreement berlin visit east west berlin
1282,secretary,William Pierce Rogers,attend seato anzus council meet
1283,secretary,William Pierce Rogers,meet president suharto foreign minister malik
1284,secretary,William Pierce Rogers,meet foreign minister bandaranaike en route yemen
1285,secretary,William Pierce Rogers,announce reestablishment diplomatic relations
1286,secretary,William Pierce Rogers,meet amir sheikh isa bin salman alkhalifa
1287,secretary,William Pierce Rogers,meet amir sheikh sabah assalim assabah
1288,secretary,William Pierce Rogers,meet premier papadopoulas senior greek officials
1289,secretary,William Pierce Rogers,meet president ceausescu sign consular convention cultural scientific exchange agreements
1290,secretary,William Pierce Rogers,meet first secretary kadar sign consular convention scientific technical exchange agreements
1291,secretary,William Pierce Rogers,official visit meet president tito july
